ID	ensembl_gene_id
A_73_P461781	ENSBTAG00000000746
A_73_P102671	ENSBTAG00000000746
A_73_P456501	ENSBTAG00000000746
A_73_P097236	ENSBTAG00000000746
A_73_P115746	ENSBTAG00000000749
A_73_P273056	ENSBTAG00000000749
A_73_120768	ENSBTAG00000000751
A_73_104712	ENSBTAG00000000752
A_73_P364361	ENSBTAG00000000753
A_73_105008	ENSBTAG00000000753
A_73_P114981	ENSBTAG00000000755
A_73_P329336	ENSBTAG00000000755
A_73_P262936	ENSBTAG00000000758
A_73_P032561	ENSBTAG00000000758
A_73_108448	ENSBTAG00000000759
A_73_102052	ENSBTAG00000032237
A_73_118808	ENSBTAG00000000764
A_73_P050576	ENSBTAG00000000770
A_73_103217	ENSBTAG00000000772
A_73_P493803	ENSBTAG00000000773
A_73_112176	ENSBTAG00000000773
A_73_P475368	ENSBTAG00000000778
A_73_P103306	ENSBTAG00000000778
A_73_P226217	ENSBTAG00000000778
A_73_P040031	ENSBTAG00000000778
A_73_P267531	ENSBTAG00000000778
A_73_P102006	ENSBTAG00000000778
A_73_P082231	ENSBTAG00000000783
A_73_P255521	ENSBTAG00000000782
A_73_113242	ENSBTAG00000000782
A_73_110138	ENSBTAG00000000781
A_73_P391271	ENSBTAG00000000781
A_73_115017	ENSBTAG00000000784
A_73_113879	ENSBTAG00000000785
A_73_P466793	ENSBTAG00000000785
A_73_P032596	ENSBTAG00000000789
A_73_113469	ENSBTAG00000040575
A_73_112487	ENSBTAG00000000792
A_73_P308906	ENSBTAG00000000791
A_73_120593	ENSBTAG00000000791
A_73_101950	ENSBTAG00000000795
A_73_P257546	ENSBTAG00000000795
A_73_104769	ENSBTAG00000021007
A_73_113724	ENSBTAG00000000797
A_73_P448276	ENSBTAG00000000797
A_73_P401971	ENSBTAG00000000799
A_73_105528	ENSBTAG00000000799
A_73_P369386	ENSBTAG00000000799
A_73_P041846	ENSBTAG00000000802
A_73_P468658	ENSBTAG00000000802
A_73_P392956	ENSBTAG00000000802
A_73_111228	ENSBTAG00000000804
A_73_P203887	ENSBTAG00000000804
A_73_P355956	ENSBTAG00000000803
A_73_P436246	ENSBTAG00000000803
A_73_103056	ENSBTAG00000000805
A_73_P387981	ENSBTAG00000000806
A_73_P060011	ENSBTAG00000000806
A_73_P301471	ENSBTAG00000000806
A_73_P300466	ENSBTAG00000000806
A_73_P069056	ENSBTAG00000000807
A_73_P301071	ENSBTAG00000000807
A_73_105870	ENSBTAG00000000808
A_73_107133	ENSBTAG00000000810
A_73_P097496	ENSBTAG00000000810
A_73_P318681	ENSBTAG00000000810
A_73_P296681	ENSBTAG00000000810
A_73_104166	ENSBTAG00000000813
A_73_P095696	ENSBTAG00000000815
A_73_P081261	ENSBTAG00000000816
A_73_P459866	ENSBTAG00000000816
A_73_P110416	ENSBTAG00000000818
A_73_108340	ENSBTAG00000000818
A_73_P086211	ENSBTAG00000000819
A_73_P352346	ENSBTAG00000000820
A_73_P117626	ENSBTAG00000000820
A_73_119335	ENSBTAG00000000820
A_73_110030	ENSBTAG00000000821
A_73_114128	ENSBTAG00000000824
A_73_P041416	ENSBTAG00000000825
A_73_P416946	ENSBTAG00000000827
A_73_P064926	ENSBTAG00000000827
A_73_P078236	ENSBTAG00000000828
A_73_P397461	ENSBTAG00000000829
A_73_102092	ENSBTAG00000000829
A_73_102180	ENSBTAG00000000830
A_73_115562	ENSBTAG00000000830
A_73_P151506	ENSBTAG00000000830
A_73_P046636	ENSBTAG00000000833
A_73_P059076	ENSBTAG00000034633
A_73_P204142	ENSBTAG00000000836
A_73_P245050	ENSBTAG00000000836
A_73_P500853	ENSBTAG00000000836
A_73_108833	ENSBTAG00000000836
A_73_P103751	ENSBTAG00000000837
A_73_106908	ENSBTAG00000000837
A_73_P289696	ENSBTAG00000000837
A_73_P108981	ENSBTAG00000000837
A_73_P108976	ENSBTAG00000000837
A_73_105404	ENSBTAG00000000841
A_73_P086551	ENSBTAG00000000841
A_73_P075216	ENSBTAG00000000842
A_73_117196	ENSBTAG00000011803
A_73_P430486	ENSBTAG00000011803
A_73_P079416	ENSBTAG00000000843
A_73_P047626	ENSBTAG00000006724
A_73_P290691	ENSBTAG00000000848
A_73_P375531	ENSBTAG00000000848
A_73_115679	ENSBTAG00000000848
A_73_P268551	ENSBTAG00000000848
A_73_P390316	ENSBTAG00000000848
A_73_P291256	ENSBTAG00000000848
A_73_117712	ENSBTAG00000000851
A_73_P481478	ENSBTAG00000000851
A_73_P060776	ENSBTAG00000000853
A_73_116092	ENSBTAG00000000855
A_73_P396306	ENSBTAG00000000855
A_73_P072596	ENSBTAG00000000856
A_73_P454326	ENSBTAG00000000856
A_73_P345296	ENSBTAG00000000856
A_73_P035321	ENSBTAG00000000857
A_73_116514	ENSBTAG00000000861
A_73_108737	ENSBTAG00000000859
A_73_P295561	ENSBTAG00000000868
A_73_108596	ENSBTAG00000000868
A_73_P330181	ENSBTAG00000000869
A_73_115278	ENSBTAG00000000869
A_73_P046801	ENSBTAG00000000871
A_73_P285746	ENSBTAG00000000873
A_73_P040906	ENSBTAG00000000873
A_73_P442101	ENSBTAG00000039275
A_73_P437376	ENSBTAG00000039275
A_73_109593	ENSBTAG00000039275
A_73_102250	ENSBTAG00000054761
A_73_110665	ENSBTAG00000000875
A_73_119206	ENSBTAG00000000877
A_73_P234142	ENSBTAG00000000879
A_73_119252	ENSBTAG00000000879
A_73_P447561	ENSBTAG00000000879
A_73_P072856	ENSBTAG00000000878
A_73_P033646	ENSBTAG00000000880
A_73_P260516	ENSBTAG00000000880
A_73_P285681	ENSBTAG00000032024
A_73_P081666	ENSBTAG00000032024
A_73_102285	ENSBTAG00000000886
A_73_P080891	ENSBTAG00000000892
A_73_P056996	ENSBTAG00000000895
A_73_P112586	ENSBTAG00000033515
A_73_P125086	ENSBTAG00000000897
A_73_P078856	ENSBTAG00000000897
A_73_P042741	ENSBTAG00000000898
A_73_113207	ENSBTAG00000000898
A_73_P062221	ENSBTAG00000023541
A_73_106797	ENSBTAG00000000900
A_73_116909	ENSBTAG00000000905
A_73_P267096	ENSBTAG00000019807
A_73_P087046	ENSBTAG00000019807
A_73_107817	ENSBTAG00000000908
A_73_102348	ENSBTAG00000000911
A_73_P465118	ENSBTAG00000000913
A_73_103160	ENSBTAG00000000913
A_73_117080	ENSBTAG00000000914
A_73_P081931	ENSBTAG00000000916
A_73_P207492	ENSBTAG00000000918
A_73_112007	ENSBTAG00000000918
A_73_114119	ENSBTAG00000000919
A_73_P420641	ENSBTAG00000000917
A_73_P086571	ENSBTAG00000000917
A_73_P042926	ENSBTAG00000000923
A_73_P299876	ENSBTAG00000000923
A_73_120537	ENSBTAG00000000924
A_73_P036011	ENSBTAG00000000925
A_73_P076344	ENSBTAG00000049550
A_73_P389461	ENSBTAG00000039573
A_73_103270	ENSBTAG00000039573
A_73_P288701	ENSBTAG00000039573
A_73_117633	ENSBTAG00000000936
A_73_P128636	ENSBTAG00000000937
A_73_P094201	ENSBTAG00000000937
A_73_P414656	ENSBTAG00000000937
A_73_P057666	ENSBTAG00000000939
A_73_P446776	ENSBTAG00000000939
A_73_P235077	ENSBTAG00000000940
A_73_P307811	ENSBTAG00000000940
A_73_104299	ENSBTAG00000000940
A_73_P290611	ENSBTAG00000000941
A_73_P226962	ENSBTAG00000000941
A_73_P210893	ENSBTAG00000000941
A_73_P036936	ENSBTAG00000000941
A_73_115563	ENSBTAG00000000943
A_73_P031271	ENSBTAG00000000943
A_73_P308216	ENSBTAG00000000942
A_73_P059051	ENSBTAG00000000942
A_73_P070246	ENSBTAG00000000944
A_73_P442936	ENSBTAG00000000944
A_73_P066771	ENSBTAG00000000946
A_73_P288611	ENSBTAG00000000948
A_73_115883	ENSBTAG00000000949
A_73_P034556	ENSBTAG00000000950
A_73_108926	ENSBTAG00000006060
A_73_114510	ENSBTAG00000000955
A_73_P273911	ENSBTAG00000000957
A_73_100320	ENSBTAG00000000957
A_73_113473	ENSBTAG00000000958
A_73_103547	ENSBTAG00000000959
A_73_P034411	ENSBTAG00000000959
A_73_P033811	ENSBTAG00000000962
A_73_P053241	ENSBTAG00000000963
A_73_P103411	ENSBTAG00000038502
A_73_117483	ENSBTAG00000000965
A_73_106207	ENSBTAG00000000965
A_73_P092216	ENSBTAG00000039702
A_73_P091371	ENSBTAG00000000966
A_73_113766	ENSBTAG00000000967
A_73_P288371	ENSBTAG00000000967
A_73_P348186	ENSBTAG00000000967
A_73_110560	ENSBTAG00000000970
A_73_P164377	ENSBTAG00000000970
A_73_P037587	ENSBTAG00000037935
A_73_113970	ENSBTAG00000000973
A_73_P045651	ENSBTAG00000000973
A_73_105874	ENSBTAG00000000974
A_73_P394611	ENSBTAG00000000974
A_73_P059806	ENSBTAG00000000978
A_73_P257556	ENSBTAG00000000979
A_73_P496198	ENSBTAG00000000979
A_73_104306	ENSBTAG00000000979
A_73_P391856	ENSBTAG00000000981
A_73_P050401	ENSBTAG00000000981
A_73_P042071	ENSBTAG00000000982
A_73_P048071	ENSBTAG00000000985
A_73_P261221	ENSBTAG00000000985
A_73_P032296	ENSBTAG00000000986
A_73_100889	ENSBTAG00000000990
A_73_P165392	ENSBTAG00000000990
A_73_P167247	ENSBTAG00000000987
A_73_105890	ENSBTAG00000000987
A_73_101554	ENSBTAG00000000988
A_73_107863	ENSBTAG00000000992
A_73_109906	ENSBTAG00000000991
A_73_P080981	ENSBTAG00000000995
A_73_P073286	ENSBTAG00000001000
A_73_P424581	ENSBTAG00000001001
A_73_104175	ENSBTAG00000001001
A_73_P258106	ENSBTAG00000001001
A_73_112667	ENSBTAG00000001002
A_73_117109	ENSBTAG00000001002
A_73_P251541	ENSBTAG00000001003
A_73_100299	ENSBTAG00000001003
A_73_113150	ENSBTAG00000001005
A_73_P494688	ENSBTAG00000001005
A_73_P078821	ENSBTAG00000023186
A_73_P045481	ENSBTAG00000001008
A_73_P102581	ENSBTAG00000001008
A_73_P102611	ENSBTAG00000001008
A_73_P426751	ENSBTAG00000001009
A_73_120474	ENSBTAG00000001009
A_73_120083	ENSBTAG00000001010
A_73_P069811	ENSBTAG00000001013
A_73_P045171	ENSBTAG00000001015
A_73_P247176	ENSBTAG00000001015
A_73_103042	ENSBTAG00000001017
A_73_P399251	ENSBTAG00000001014
A_73_119757	ENSBTAG00000001014
A_73_P086731	ENSBTAG00000001016
A_73_111092	ENSBTAG00000001016
A_73_101421	ENSBTAG00000001019
A_73_P445676	ENSBTAG00000001019
A_73_P050946	ENSBTAG00000001020
A_73_P342111	ENSBTAG00000001022
A_73_105038	ENSBTAG00000001022
A_73_108832	ENSBTAG00000001023
A_73_P323186	ENSBTAG00000001024
A_73_P427421	ENSBTAG00000001024
A_73_P284681	ENSBTAG00000001024
A_73_P095396	ENSBTAG00000001024
A_73_P419836	ENSBTAG00000001029
A_73_P305501	ENSBTAG00000001029
A_73_P031141	ENSBTAG00000001029
A_73_P384506	ENSBTAG00000001032
A_73_P319891	ENSBTAG00000001032
A_73_P040186	ENSBTAG00000001032
A_73_P428581	ENSBTAG00000001036
A_73_112021	ENSBTAG00000001036
A_73_P253601	ENSBTAG00000001036
A_73_110001	ENSBTAG00000001035
A_73_P313541	ENSBTAG00000001035
A_73_P298691	ENSBTAG00000001035
A_73_P315306	ENSBTAG00000001037
A_73_P431716	ENSBTAG00000001037
A_73_P061536	ENSBTAG00000001037
A_73_P422426	ENSBTAG00000001037
A_73_107752	ENSBTAG00000001038
A_73_P037086	ENSBTAG00000001041
A_73_P082761	ENSBTAG00000001042
A_73_P407761	ENSBTAG00000001043
A_73_P039536	ENSBTAG00000001043
A_73_P041621	ENSBTAG00000001044
A_73_P437241	ENSBTAG00000001044
A_73_P049921	ENSBTAG00000001049
A_73_P042201	ENSBTAG00000001050
A_73_P068551	ENSBTAG00000001051
A_73_P048021	ENSBTAG00000001058
A_73_P274231	ENSBTAG00000001058
A_73_120920	ENSBTAG00000001058
A_73_P328821	ENSBTAG00000001058
A_73_P049211	ENSBTAG00000001060
A_73_100200	ENSBTAG00000001060
A_73_P066661	ENSBTAG00000001061
A_73_P058771	ENSBTAG00000001066
A_73_P063541	ENSBTAG00000001067
A_73_101829	ENSBTAG00000025220
A_73_102479	ENSBTAG00000001068
A_73_P399741	ENSBTAG00000001068
A_73_P101661	ENSBTAG00000001069
A_73_P107521	ENSBTAG00000001069
A_73_113725	ENSBTAG00000001069
A_73_P422076	ENSBTAG00000001071
A_73_P352896	ENSBTAG00000001071
A_73_100242	ENSBTAG00000001071
A_73_P035221	ENSBTAG00000001074
A_73_P253551	ENSBTAG00000001074
A_73_106461	ENSBTAG00000001075
A_73_P112116	ENSBTAG00000001076
A_73_P275411	ENSBTAG00000001078
A_73_116744	ENSBTAG00000001078
A_73_P095566	ENSBTAG00000001082
A_73_P373811	ENSBTAG00000001081
A_73_110310	ENSBTAG00000001081
A_73_121399	ENSBTAG00000001084
A_73_P066651	ENSBTAG00000001085
A_73_P454841	ENSBTAG00000001085
A_73_113241	ENSBTAG00000001086
A_73_P321001	ENSBTAG00000001086
A_73_114982	ENSBTAG00000001088
A_73_P260466	ENSBTAG00000001092
A_73_P351046	ENSBTAG00000001092
A_73_P330516	ENSBTAG00000001092
A_73_P036381	ENSBTAG00000001092
A_73_P094386	ENSBTAG00000001093
A_73_P037576	ENSBTAG00000001094
A_73_P101551	ENSBTAG00000001096
A_73_P030191	ENSBTAG00000001096
A_73_118351	ENSBTAG00000001097
A_73_P041726	ENSBTAG00000001098
A_73_P046831	ENSBTAG00000001100
A_73_115811	ENSBTAG00000001100
A_73_117562	ENSBTAG00000001101
A_73_117887	ENSBTAG00000001102
A_73_108171	ENSBTAG00000001104
A_73_P046481	ENSBTAG00000001104
A_73_107839	ENSBTAG00000001105
A_73_P400376	ENSBTAG00000001105
A_73_P047326	ENSBTAG00000001105
A_73_112993	ENSBTAG00000001107
A_73_109529	ENSBTAG00000001109
A_73_P043461	ENSBTAG00000001108
A_73_P056311	ENSBTAG00000001110
A_73_116082	ENSBTAG00000001113
A_73_P074016	ENSBTAG00000001112
A_73_P082286	ENSBTAG00000001114
A_73_P300396	ENSBTAG00000001114
A_73_P426696	ENSBTAG00000001116
A_73_P409741	ENSBTAG00000001116
A_73_P030036	ENSBTAG00000001116
A_73_P413786	ENSBTAG00000001117
A_73_P070541	ENSBTAG00000001117
A_73_103528	ENSBTAG00000001123
A_73_P333356	ENSBTAG00000001124
A_73_P080716	ENSBTAG00000001124
A_73_P086621	ENSBTAG00000001125
A_73_P224317	ENSBTAG00000001128
A_73_105328	ENSBTAG00000001126
A_73_103934	ENSBTAG00000024772
A_73_P033436	ENSBTAG00000001132
A_73_P317876	ENSBTAG00000001132
A_73_P280406	ENSBTAG00000001134
A_73_P047241	ENSBTAG00000001134
A_73_P461991	ENSBTAG00000001134
A_73_P312971	ENSBTAG00000001134
A_73_P114176	ENSBTAG00000001133
A_73_P058726	ENSBTAG00000001134
A_73_118886	ENSBTAG00000001136
A_73_112092	ENSBTAG00000001139
A_73_P411761	ENSBTAG00000001139
A_73_P058721	ENSBTAG00000001139
A_73_P110966	ENSBTAG00000001137
A_73_107097	ENSBTAG00000001141
A_73_P307601	ENSBTAG00000001141
A_73_P086441	ENSBTAG00000001142
A_73_P073826	ENSBTAG00000001144
A_73_P353091	ENSBTAG00000001146
A_73_P081606	ENSBTAG00000001146
A_73_P352496	ENSBTAG00000001146
A_73_P461906	ENSBTAG00000001146
A_73_P293101	ENSBTAG00000001146
A_73_P348086	ENSBTAG00000001146
A_73_P044046	ENSBTAG00000001150
A_73_121310	ENSBTAG00000001151
A_73_P259101	ENSBTAG00000001151
A_73_P371436	ENSBTAG00000001152
A_73_P084571	ENSBTAG00000001152
A_73_106823	ENSBTAG00000001153
A_73_P476388	ENSBTAG00000001153
A_73_118582	ENSBTAG00000016355
A_73_P102136	ENSBTAG00000016355
A_73_P319411	ENSBTAG00000016355
A_73_105037	ENSBTAG00000001156
A_73_P355841	ENSBTAG00000001156
A_73_109153	ENSBTAG00000040356
A_73_118750	ENSBTAG00000001160
A_73_P328476	ENSBTAG00000001161
A_73_P386481	ENSBTAG00000001161
A_73_P043021	ENSBTAG00000001161
A_73_106628	ENSBTAG00000001163
A_73_P280211	ENSBTAG00000001163
A_73_102114	ENSBTAG00000001165
A_73_P278881	ENSBTAG00000001168
A_73_P041386	ENSBTAG00000001168
A_73_P037181	ENSBTAG00000001174
A_73_P166080	ENSBTAG00000001174
A_73_P072476	ENSBTAG00000001173
A_73_108152	ENSBTAG00000001176
A_73_P513638	ENSBTAG00000001176
A_73_P282981	ENSBTAG00000001176
A_73_103524	ENSBTAG00000001178
A_73_P114486	ENSBTAG00000001179
A_73_P072426	ENSBTAG00000001181
A_73_P383141	ENSBTAG00000001181
A_73_P079446	ENSBTAG00000001183
A_73_107905	ENSBTAG00000001186
A_73_118055	ENSBTAG00000001187
A_73_P289206	ENSBTAG00000001187
A_73_109868	ENSBTAG00000001188
A_73_P047541	ENSBTAG00000001188
A_73_P072311	ENSBTAG00000038238
A_73_117253	ENSBTAG00000001189
A_73_105813	ENSBTAG00000001189
A_73_P453516	ENSBTAG00000001189
A_73_P281201	ENSBTAG00000001189
A_73_P067036	ENSBTAG00000001191
A_73_P471518	ENSBTAG00000001192
A_73_P040281	ENSBTAG00000001192
A_73_P061676	ENSBTAG00000001193
A_73_100057	ENSBTAG00000001197
A_73_P426276	ENSBTAG00000001198
A_73_P035846	ENSBTAG00000001198
A_73_P311586	ENSBTAG00000001198
A_73_P256576	ENSBTAG00000001199
A_73_P034416	ENSBTAG00000001199
A_73_P323566	ENSBTAG00000001204
A_73_P037891	ENSBTAG00000001204
A_73_P431651	ENSBTAG00000001204
A_73_P083551	ENSBTAG00000001206
A_73_P031381	ENSBTAG00000001207
A_73_P321886	ENSBTAG00000001207
A_73_P251756	ENSBTAG00000001207
A_73_P096081	ENSBTAG00000001209
A_73_103988	ENSBTAG00000001219
A_73_P107506	ENSBTAG00000001219
A_73_P086611	ENSBTAG00000001221
A_73_P404586	ENSBTAG00000001223
A_73_P049731	ENSBTAG00000001223
A_73_P207162	ENSBTAG00000001225
A_73_105681	ENSBTAG00000001225
A_73_114139	ENSBTAG00000001228
A_73_111828	ENSBTAG00000001229
A_73_P031486	ENSBTAG00000011507
A_73_P109626	ENSBTAG00000001231
A_73_P075096	ENSBTAG00000001233
A_73_P039721	ENSBTAG00000033510
A_73_P335911	ENSBTAG00000033510
A_73_P032251	ENSBTAG00000001235
A_73_P411401	ENSBTAG00000001235
A_73_P361331	ENSBTAG00000001235
A_73_112992	ENSBTAG00000001241
A_73_106370	ENSBTAG00000001242
A_73_P059866	ENSBTAG00000001243
A_73_112170	ENSBTAG00000001244
A_73_P102116	ENSBTAG00000001246
A_73_P044181	ENSBTAG00000001247
A_73_102933	ENSBTAG00000001249
A_73_P034716	ENSBTAG00000001250
A_73_110180	ENSBTAG00000001250
A_73_P062921	ENSBTAG00000001252
A_73_116528	ENSBTAG00000001255
A_73_P282421	ENSBTAG00000001254
A_73_105216	ENSBTAG00000001254
A_73_P037216	ENSBTAG00000001258
A_73_109611	ENSBTAG00000001257
A_73_P509908	ENSBTAG00000001265
A_73_114808	ENSBTAG00000001265
A_73_P087636	ENSBTAG00000001269
A_73_P348441	ENSBTAG00000001269
A_73_103639	ENSBTAG00000001273
A_73_113327	ENSBTAG00000001280
A_73_P475758	ENSBTAG00000001283
A_73_P086166	ENSBTAG00000001283
A_73_P414306	ENSBTAG00000001283
A_73_110252	ENSBTAG00000001286
A_73_P346336	ENSBTAG00000001286
A_73_P270161	ENSBTAG00000001288
A_73_115097	ENSBTAG00000001288
A_73_P101321	ENSBTAG00000001288
A_73_113209	ENSBTAG00000001289
A_73_P154457	ENSBTAG00000001289
A_73_121133	ENSBTAG00000001290
A_73_P331661	ENSBTAG00000001290
A_73_107607	ENSBTAG00000001294
A_73_P245286	ENSBTAG00000001294
A_73_P096176	ENSBTAG00000001293
A_73_116655	ENSBTAG00000001292
A_73_P467448	ENSBTAG00000001292
A_73_P107516	ENSBTAG00000001292
A_73_P048381	ENSBTAG00000001292
A_73_P379426	ENSBTAG00000001292
A_73_P036141	ENSBTAG00000001296
A_73_P071266	ENSBTAG00000001295
A_73_P440281	ENSBTAG00000001298
A_73_102844	ENSBTAG00000001298
A_73_P072936	ENSBTAG00000001299
A_73_P164427	ENSBTAG00000001299
A_73_103874	ENSBTAG00000001297
A_73_118858	ENSBTAG00000001301
A_73_113232	ENSBTAG00000001302
A_73_P259316	ENSBTAG00000001303
A_73_113698	ENSBTAG00000001303
A_73_P324666	ENSBTAG00000001303
A_73_P063766	ENSBTAG00000001305
A_73_112319	ENSBTAG00000001306
A_73_P038686	ENSBTAG00000001308
A_73_P449212	ENSBTAG00000001308
A_73_P049831	ENSBTAG00000001310
A_73_117492	ENSBTAG00000001311
A_73_P278416	ENSBTAG00000001311
A_73_P269101	ENSBTAG00000001311
A_73_P045001	ENSBTAG00000001314
A_73_103680	ENSBTAG00000001320
A_73_P105341	ENSBTAG00000001320
A_73_P316146	ENSBTAG00000001320
A_73_P111451	ENSBTAG00000001321
A_73_P040131	ENSBTAG00000001321
A_73_110556	ENSBTAG00000001321
A_73_P108091	ENSBTAG00000001321
A_73_101495	ENSBTAG00000001324
A_73_P206479	ENSBTAG00000001324
A_73_102532	ENSBTAG00000001323
A_73_P036686	ENSBTAG00000001325
A_73_P340831	ENSBTAG00000001325
A_73_112287	ENSBTAG00000001328
A_73_P369921	ENSBTAG00000001329
A_73_P037651	ENSBTAG00000001329
A_73_P434021	ENSBTAG00000001329
A_73_P156632	ENSBTAG00000001331
A_73_102995	ENSBTAG00000001331
A_73_P091346	ENSBTAG00000001336
A_73_P063741	ENSBTAG00000001338
A_73_P169632	ENSBTAG00000001342
A_73_117357	ENSBTAG00000001342
A_73_111633	ENSBTAG00000001344
A_73_P236120	ENSBTAG00000001346
A_73_P113256	ENSBTAG00000001350
A_73_P065206	ENSBTAG00000001349
A_73_P039201	ENSBTAG00000001353
A_73_P326941	ENSBTAG00000001353
A_73_106945	ENSBTAG00000001354
A_73_100389	ENSBTAG00000001356
A_73_P046601	ENSBTAG00000001360
A_73_P097546	ENSBTAG00000001360
A_73_P040831	ENSBTAG00000001368
A_73_P100486	ENSBTAG00000040432
A_73_P038036	ENSBTAG00000040432
A_73_P262291	ENSBTAG00000001376
A_73_P074241	ENSBTAG00000001376
A_73_112052	ENSBTAG00000001382
A_73_P051476	ENSBTAG00000001385
A_73_106442	ENSBTAG00000001385
A_73_P374451	ENSBTAG00000001385
A_73_P068986	ENSBTAG00000001387
A_73_P047926	ENSBTAG00000001392
A_73_P342761	ENSBTAG00000001392
A_73_P431456	ENSBTAG00000001392
A_73_P450216	ENSBTAG00000001394
A_73_118006	ENSBTAG00000001394
A_73_P251631	ENSBTAG00000001394
A_73_109582	ENSBTAG00000001393
A_73_P049866	ENSBTAG00000001395
A_73_P070846	ENSBTAG00000001398
A_73_P254441	ENSBTAG00000001398
A_73_107013	ENSBTAG00000001398
A_73_120813	ENSBTAG00000001400
A_73_104192	ENSBTAG00000001401
A_73_106036	ENSBTAG00000001404
A_73_107374	ENSBTAG00000001405
A_73_105857	ENSBTAG00000001406
A_73_116884	ENSBTAG00000001407
A_73_P333191	ENSBTAG00000001407
A_73_P030166	ENSBTAG00000001407
A_73_104549	ENSBTAG00000001408
A_73_P075231	ENSBTAG00000001410
A_73_106722	ENSBTAG00000001412
A_73_120145	ENSBTAG00000001415
A_73_117125	ENSBTAG00000001416
A_73_P342436	ENSBTAG00000001417
A_73_P258841	ENSBTAG00000001417
A_73_107166	ENSBTAG00000001417
A_73_P264956	ENSBTAG00000001419
A_73_118753	ENSBTAG00000001419
A_73_110104	ENSBTAG00000001420
A_73_P282106	ENSBTAG00000001420
A_73_P271221	ENSBTAG00000001424
A_73_P082426	ENSBTAG00000001424
A_73_108498	ENSBTAG00000001425
A_73_P049346	ENSBTAG00000001425
A_73_120244	ENSBTAG00000001425
A_73_100673	ENSBTAG00000001429
A_73_P323821	ENSBTAG00000001429
A_73_P286581	ENSBTAG00000001435
A_73_119441	ENSBTAG00000001435
A_73_112070	ENSBTAG00000001439
A_73_P039646	ENSBTAG00000001440
A_73_104503	ENSBTAG00000001440
A_73_118041	ENSBTAG00000001444
A_73_113672	ENSBTAG00000001446
A_73_P048766	ENSBTAG00000001449
A_73_113123	ENSBTAG00000001448
A_73_119091	ENSBTAG00000001451
A_73_P088741	ENSBTAG00000001455
A_73_P030106	ENSBTAG00000001457
A_73_P341891	ENSBTAG00000001457
A_73_P076156	ENSBTAG00000001460
A_73_P059761	ENSBTAG00000001463
A_73_P449706	ENSBTAG00000001463
A_73_P347531	ENSBTAG00000001463
A_73_113315	ENSBTAG00000001464
A_73_108103	ENSBTAG00000001465
A_73_P032921	ENSBTAG00000001465
A_73_P265926	ENSBTAG00000001468
A_73_121425	ENSBTAG00000001468
A_73_P257896	ENSBTAG00000001468
A_73_116788	ENSBTAG00000001471
A_73_P122746	ENSBTAG00000001474
A_73_105949	ENSBTAG00000001474
A_73_101009	ENSBTAG00000020243
A_73_P322076	ENSBTAG00000001481
A_73_116116	ENSBTAG00000001481
A_73_P440891	ENSBTAG00000001481
A_73_P287821	ENSBTAG00000001484
A_73_P035171	ENSBTAG00000001484
A_73_P330316	ENSBTAG00000001485
A_73_P319666	ENSBTAG00000001485
A_73_P443846	ENSBTAG00000001485
A_73_P085746	ENSBTAG00000001485
A_73_111554	ENSBTAG00000001488
A_73_P090321	ENSBTAG00000001489
A_73_P090316	ENSBTAG00000037775
A_73_P407231	ENSBTAG00000037775
A_73_112628	ENSBTAG00000001491
A_73_P291961	ENSBTAG00000001492
A_73_P033926	ENSBTAG00000001492
A_73_P358571	ENSBTAG00000001492
A_73_115740	ENSBTAG00000001492
A_73_P046856	ENSBTAG00000001495
A_73_108249	ENSBTAG00000001500
A_73_P043711	ENSBTAG00000001498
A_73_P092691	ENSBTAG00000001499
A_73_P286116	ENSBTAG00000001499
A_73_P088096	ENSBTAG00000001505
